math,0,1
87,38.44352196605763,61.69042076637356
104,58.01930382125771,47.29000576639858
116,55.31015513410314,50.40749820254213
117,52.33596556495036,60.15761220585072
119,54.39118424099526,58.03681415449031
108,56.76142519208359,41.284562135091136
92,68.0657434176252,50.91908784814655
117,56.4667133446269,61.05705672619328
112,61.86629741828796,49.65305838891803
121,53.21904650179248,56.92588273528666
104,52.97613103271621,44.96616684587792
99,68.37308187512802,45.996710298752696
104,52.89143706152077,57.72249858726227
121,50.70576527487009,57.71798672896033
119,46.40094452432858,56.215323204304575
103,56.57997354231274,46.8225887268977
106,55.44836668236451,64.04301707809601
135,61.49462212681388,63.97676644692364
104,60.80602104589023,42.467445109522494
71,50.44203583311374,53.79465844595629
107,59.42243858321628,64.6171284260042
118,52.94538195367444,66.14646793646484
71,43.35215950710701,37.87364542171465
129,47.06472804375637,54.17288535642063
128,48.55449039577096,66.50442900223341
133,50.14410293212608,46.20619382128777
106,59.410438046136704,58.92544886359018
99,55.95905141214253,39.66423455508736
117,53.75585567650597,60.59651608181711
115,61.28582664799734,47.37618343755419
98,58.22590218682826,41.18728015252024
148,0.4546472715770695,1.7767451017410436
108,55.31123776458232,57.45046492904023
104,60.423777668875616,42.15228929295401
115,60.367195338500935,42.76318995356744
131,49.43005409214747,57.117249749490895
72,52.895050268895424,55.58102497656092
77,27.104730766396024,14.485256810986144
117,54.06762212810572,54.077322258026655
114,62.43739448835957,53.44682876072695
114,54.93893412611199,44.61218070721137
127,51.13404290888458,49.77678458950708
104,55.26666699983956,38.88360835139221
113,63.92975196749666,51.61392292545758
110,59.38108604638238,66.99667279508877
125,46.39049776407855,61.16749187967709
115,55.69145107972209,57.68280638465152
133,47.39826925169381,54.26114674771162
99,63.10086080892448,52.24567353004993
126,51.00537296209863,51.52724389525454
121,56.99288586254156,50.55840662126814
110,58.82346362061613,43.36873772633177
115,56.5514137375452,58.68690035642709
148,48.33856944700525,57.42426596053421
115,64.3968953022127,49.545545631879605
138,0.0,0.0
87,52.24615570737233,65.39042382556391
111,65.02534284155651,52.40369770613117
121,54.87932381482693,44.58087591705548
121,55.85518827818959,59.97852292413331
144,57.62447641190418,50.58155852253454
106,58.28600741429521,61.98227272199877
104,58.44824741383553,42.29748134014893
113,62.42782093259656,53.16602880068091
97,63.08820660539393,37.89613184696667
79,62.768897424119714,51.77390016209508
117,46.48751503077101,61.58067873093887
119,55.25661223809469,61.29389114957668
92,58.11631195095356,42.8213873305647
125,57.66230685410662,47.59463077905183
98,61.09046440736282,46.76149116101786
117,54.00637467174565,44.63459583899041
88,67.95753498086792,48.59635179725768
104,59.89895611831614,44.8051984077587
94,59.16023168485458,38.35241203584469
111,57.84451584826103,55.9290471432213
123,52.16476637959015,60.61692203324545
111,67.67136593111445,45.71343550059471
99,68.82187422694595,52.76318063632351
111,61.125040142611184,62.94082044730127
98,64.14318379081054,48.22536885643869
120,53.19317015236108,57.259240161357056
110,57.79221820274065,41.30068301291714
117,51.65069717172726,57.29197084886942
