0,1
38.44352196605763,61.69042076637356
58.01930382125771,47.29000576639858
55.31015513410314,50.40749820254213
52.33596556495036,60.15761220585072
54.39118424099526,58.03681415449031
56.76142519208359,41.284562135091136
68.0657434176252,50.919087848146546
56.4667133446269,61.05705672619328
61.86629741828796,49.65305838891803
53.21904650179248,56.92588273528666
52.976131032716204,44.966166845877915
68.37308187512802,45.996710298752696
52.89143706152077,57.72249858726227
50.70576527487009,57.71798672896033
46.40094452432858,56.215323204304575
56.57997354231274,46.8225887268977
55.44836668236451,64.04301707809601
61.49462212681388,63.97676644692364
60.80602104589023,42.467445109522494
50.44203583311374,53.794658445956294
59.42243858321628,64.6171284260042
52.945381953674435,66.14646793646484
43.352159507107004,37.87364542171465
47.06472804375637,54.17288535642063
48.554490395770955,66.50442900223341
50.14410293212608,46.20619382128777
59.410438046136704,58.925448863590184
55.95905141214253,39.664234555087354
53.75585567650597,60.59651608181711
61.28582664799734,47.37618343755419
58.22590218682826,41.18728015252024
0.4546472715770695,1.7767451017410436
55.31123776458232,57.45046492904023
60.423777668875616,42.15228929295401
60.367195338500935,42.763189953567434
49.43005409214747,57.117249749490895
52.895050268895424,55.58102497656092
27.104730766396024,14.485256810986144
54.06762212810572,54.077322258026655
62.43739448835957,53.446828760726945
54.93893412611199,44.61218070721137
51.13404290888458,49.77678458950708
55.26666699983956,38.88360835139221
63.92975196749666,51.61392292545758
59.38108604638238,66.99667279508877
46.39049776407855,61.167491879677094
55.69145107972209,57.682806384651514
47.39826925169381,54.26114674771162
63.10086080892448,52.24567353004993
51.005372962098626,51.52724389525454
56.99288586254156,50.55840662126814
58.82346362061613,43.36873772633177
56.551413737545204,58.68690035642709
48.33856944700525,57.42426596053421
64.3968953022127,49.545545631879605
0.0,0.0
52.24615570737233,65.39042382556391
65.02534284155651,52.40369770613117
54.87932381482693,44.58087591705548
55.85518827818959,59.97852292413331
57.62447641190418,50.58155852253454
58.28600741429521,61.98227272199877
58.44824741383553,42.297481340148934
62.42782093259656,53.16602880068091
63.08820660539393,37.89613184696667
62.768897424119714,51.773900162095075
46.48751503077101,61.58067873093887
55.25661223809469,61.29389114957668
